transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,location,amount,transaction_type,is_anomaly,receipt_image_url,hour,day_name,date_only,is_statistical_outlier,is_weekend,is_midnight,is_discretionary,week_number
21aca002-1ec4-4dd2-8d78-cf9b9cf266bd,USER_02236,2023-09-23 13:10:00,Grocery Shopping,Refined Sunflower Oil,Flipkart Supermart,3708,97,97.68,684,Urban,3805,Expense,False,,13,Saturday,2023-09-23,False,True,False,False,38
5d225f66-c150-4cb4-a554-bca832c26f4a,USER_03027,2023-09-23 15:02:00,Streaming Service,Student Offer,ZEE5,14736,492,48.11,774,Suburban,15228,Expense,False,https://dummy-image-url.com/receipt2.jpg,15,Saturday,2023-09-23,False,True,False,False,38
c6dd7ed2-1646-475a-8b92-f0dba360ff48,USER_08716,2023-09-23 15:36:00,Movie Ticket,PK,INOX,51242,328,63.28,610,Urban,51570,Expense,False,https://dummy-image-url.com/receipt2.jpg,15,Saturday,2023-09-23,False,True,False,True,38
e1d31af3-c899-4e3c-85d9-53d8c9cb82fd,USER_06178,2023-09-23 15:38:00,Online Shopping,Fitness Tracker,Amazon,11151,73,90.89,633,Urban,11224,Expense,False,https://dummy-image-url.com/receipt1.jpg,15,Saturday,2023-09-23,False,True,False,False,38
3500b2c1-a530-41e1-a98d-e97be94c4b3b,USER_02924,2023-09-23 17:00:00,Gas Bill,Commercial Gas Connection,Bharat Gas,1657,334,5.01,163,Urban,1991,Expense,False,,17,Saturday,2023-09-23,False,True,False,False,38
f8befe3c-6776-49d3-93d3-98479ac7febf,USER_03506,2023-09-23 17:08:00,Rent Payment,2BHK Flat Deposit,NoBroker,66168,390,72.66,109,Urban,66558,Expense,False,https://dummy-image-url.com/receipt1.jpg,17,Saturday,2023-09-23,False,True,False,False,38
cf75f295-9866-418c-85cb-5f277552e85d,USER_01157,2023-09-23 17:25:00,Insurance Premium,Home Insurance,Max Life,92276,237,84.79,723,Rural,92513,Expense,False,https://dummy-image-url.com/receipt2.jpg,17,Saturday,2023-09-23,False,True,False,False,38
125d438c-5936-4145-8680-c75413abb01b,USER_04429,2023-09-23 17:31:00,Hotel Booking,Dormitory Bed,Fab Hotels,5076,81,46.53,720,Urban,5157,Expense,False,https://dummy-image-url.com/receipt1.jpg,17,Saturday,2023-09-23,False,True,False,False,38
b55e78c3-93c5-4f9d-a0af-d055b4b96330,USER_00530,2023-09-23 19:23:00,Internet Bill,Broadband 50Mbps Plan,ACT Fibernet,52134,122,84.91,376,Urban,52256,Expense,True,https://dummy-image-url.com/receipt2.jpg,19,Saturday,2023-09-23,False,True,False,False,38
5cf9ec98-ae9d-4a7e-9717-bec81642c8a8,USER_09722,2023-09-23 21:44:00,Food Delivery,Butter Chicken,Domino's,50256,127,46.13,306,Urban,50383,Expense,False,,21,Saturday,2023-09-23,False,True,False,True,38
3f7753ca-70cd-439b-8942-22fe99c7dffc,USER_01698,2023-09-23 22:17:00,Water Bill,Borewell Charges,Delhi Jal Board,20593,239,93.14,107,Rural,20832,Expense,False,,22,Saturday,2023-09-23,False,True,True,False,38
b2acc6fd-a829-416d-8116-d956566bf96f,USER_04084,2023-09-23 23:17:00,Water Bill,Commercial Property,Delhi Jal Board,60471,61,29.32,441,Suburban,60532,Expense,False,https://dummy-image-url.com/receipt2.jpg,23,Saturday,2023-09-23,False,True,True,False,38
cf49e786-2554-45c2-bc18-1dc132968940,USER_08331,2023-09-23 23:34:00,Insurance Premium,Motor Insurance,SBI Life,38356,138,25.83,923,Urban,38494,Expense,False,,23,Saturday,2023-09-23,False,True,True,False,38
4f021a7b-65cc-4ef6-a04d-e167e1065cf1,USER_09715,2023-09-24 04:52:00,Taxi Fare,Rental Package,Uber,20874,468,54.73,880,Urban,21342,Expense,False,,4,Sunday,2023-09-24,False,True,True,False,38
bb73a0e6-456a-46ea-bd59-555bd3a085cd,USER_07164,2023-09-24 05:05:00,Education Fee,Digital Marketing Certification,BYJU'S,85848,386,49.44,177,Suburban,86234,Expense,False,,5,Sunday,2023-09-24,False,True,False,False,38
1fad6088-be40-41d7-a691-717334c973d7,USER_03954,2023-09-24 07:01:00,Rent Payment,2BHK Flat Deposit,OYO Life,69252,276,77.87,630,Urban,69528,Expense,False,,7,Sunday,2023-09-24,False,True,False,False,38
74260736-2a8f-404d-9930-1adbd11a51f5,USER_05052,2023-09-24 13:19:00,Hotel Booking,Service Apartment,Fab Hotels,51748,163,94.32,282,Urban,51911,Expense,False,,13,Sunday,2023-09-24,False,True,False,False,38
45bda0c5-87c2-4ee7-a57b-93b9a9d95975,USER_00314,2023-09-24 14:35:00,Internet Bill,Student Special Plan,ACT Fibernet,58436,462,32.39,157,Suburban,58898,Expense,False,,14,Sunday,2023-09-24,False,True,False,False,38
21e59b9f-b4a9-4fd8-adce-a57057a545ca,USER_06733,2023-09-24 15:44:00,Food Delivery,Pizza Margherita,Foodpanda,5265,119,20.25,643,Urban,5384,Expense,False,https://dummy-image-url.com/receipt1.jpg,15,Sunday,2023-09-24,False,True,False,True,38
0ba2ca79-9a2b-43a3-94df-b9c6b83339b6,USER_01836,2023-09-24 22:28:00,Movie Ticket,Avengers: Endgame,Carnival Cinemas,46468,368,2.71,228,Urban,46836,Expense,False,,22,Sunday,2023-09-24,False,True,True,True,38
6449d3d2-254d-490a-8689-2dac83cfc44d,USER_00541,2023-09-25 01:05:00,Water Bill,Borewell Charges,Mumbai Water,86398,348,67.58,813,Rural,86746,Expense,False,,1,Monday,2023-09-25,False,False,True,False,39
7f80b56d-696e-4362-a13d-7eb07526b432,USER_08193,2023-09-25 02:38:00,Food Delivery,Butter Chicken,Swiggy,25007,443,7.47,963,Urban,25450,Expense,False,https://dummy-image-url.com/receipt2.jpg,2,Monday,2023-09-25,False,False,True,True,39
683eb38c-8323-40b2-9b83-7161c21c30bc,USER_09013,2023-09-25 04:19:00,Grocery Shopping,Basmati Rice,Nature's Basket,81566,252,94.47,637,Urban,81818,Expense,False,https://dummy-image-url.com/receipt1.jpg,4,Monday,2023-09-25,False,False,True,False,39
916ba9be-3575-4a88-962e-90ac1bb8471b,USER_07235,2023-09-25 04:24:00,Insurance Premium,Motor Insurance,SBI Life,66660,99,88.69,544,Urban,66759,Expense,False,,4,Monday,2023-09-25,False,False,True,False,39
fdfdd452-fb55-4b48-971b-bbb6b7e26d61,USER_09892,2023-09-25 06:09:00,Movie Ticket,Dangal,Carnival Cinemas,74940,175,45.19,170,Urban,75115,Expense,False,,6,Monday,2023-09-25,False,False,False,True,39
38d26c2f-673d-4a8c-a788-9e6f9c25e0a4,USER_02047,2023-09-25 10:14:00,Gaming Credits,1000 Game Coins,Minecraft,14217,139,11.76,170,Urban,14356,Expense,False,,10,Monday,2023-09-25,False,False,False,False,39
67dbe43a-bbf4-44bd-adef-31f7e1239057,USER_09821,2023-09-25 11:31:00,Loan Repayment,Education Loan EMI,HDFC Bank,95070,480,75.02,408,Urban,95550,Expense,False,,11,Monday,2023-09-25,False,False,False,False,39
5de783a7-99b5-4683-87c1-bf72d64670d2,USER_09635,2023-09-25 12:01:00,Education Fee,Python Programming Course,Udemy,33012,457,27.86,90,Urban,33469,Expense,False,,12,Monday,2023-09-25,False,False,False,False,39
5b0c035a-b3b2-47d0-ab37-4be8fb40ca43,USER_04733,2023-09-25 16:47:00,Flight Booking,Pune to Goa,Ixigo,33926,111,26.97,935,Urban,34037,Expense,False,,16,Monday,2023-09-25,False,False,False,False,39
228d5d7c-1ac1-4da0-bace-fd1352d6a2ac,USER_01211,2023-09-25 17:23:00,Water Bill,Borewell Charges,Hyderabad Water Board,49865,227,35.18,696,Suburban,50092,Expense,False,,17,Monday,2023-09-25,False,False,False,False,39
d1479d6b-3d4f-42be-895b-973e519c23f7,USER_04882,2023-09-25 18:05:00,Streaming Service,Standard Plan,Amazon Prime,12915,481,19.36,561,Urban,13396,Expense,False,,18,Monday,2023-09-25,False,False,False,False,39
6c95f122-a5b1-4442-9ac8-f5a67dd5135b,USER_03234,2023-09-25 18:07:00,Hotel Booking,Villa,Fab Hotels,38240,458,89.58,367,Urban,38698,Expense,False,,18,Monday,2023-09-25,False,False,False,False,39
e5404120-c4c0-48aa-884e-4d2067a05993,USER_01204,2023-09-25 18:20:00,Bus Ticket,AC Seater,RedBus,59986,83,31.66,217,Suburban,60069,Expense,False,,18,Monday,2023-09-25,False,False,False,True,39
7ca66e4d-e692-4494-9da6-c10b6fd56ca9,USER_01131,2023-09-25 18:40:00,Movie Ticket,Baahubali 2,Carnival Cinemas,37388,380,86.12,366,Rural,37768,Expense,False,https://dummy-image-url.com/receipt1.jpg,18,Monday,2023-09-25,False,False,False,True,39
e79cf686-99f9-4362-abb9-fa3f87029dea,USER_02661,2023-09-26 02:21:00,Gaming Credits,Battle Pass,Free Fire,80119,20,59.06,923,Urban,80139,Expense,False,,2,Tuesday,2023-09-26,False,False,True,False,39
d4fd3de2-d408-4500-ae73-7a63bfaad7ff,USER_09602,2023-09-26 06:08:00,Loan Repayment,Personal Loan Payment,ICICI Bank,37418,329,83.06,188,Suburban,37747,Expense,False,,6,Tuesday,2023-09-26,False,False,False,False,39
9bc59251-10d0-4675-afb1-f0af6bc0281f,USER_07094,2023-09-26 09:21:00,Gas Bill,Commercial Gas Connection,Mahanagar Gas,96969,135,14.35,817,Urban,97104,Expense,False,https://dummy-image-url.com/receipt1.jpg,9,Tuesday,2023-09-26,False,False,False,False,39
1fae5320-a5d8-4be6-ae15-6425334e185b,USER_06660,2023-09-26 13:16:00,Bus Ticket,AC Seater,RedBus,20686,142,16.55,537,Suburban,20828,Expense,False,,13,Tuesday,2023-09-26,False,False,False,True,39
76a132d8-bb71-449c-a96b-13bc17543a37,USER_01903,2023-09-26 13:37:00,Flight Booking,Chennai to Hyderabad,EaseMyTrip,96447,256,80.35,644,Suburban,96703,Expense,False,,13,Tuesday,2023-09-26,False,False,False,False,39
f884f797-ad58-4ebb-98d5-2f8c0cb77f2d,USER_00238,2023-09-26 15:16:00,Water Bill,Residential Connection,Bangalore Water Supply,91640,161,88.58,797,Suburban,91801,Expense,False,https://dummy-image-url.com/receipt1.jpg,15,Tuesday,2023-09-26,False,False,False,False,39
1b7e286f-116c-4e4c-a9d8-8992a743b50e,USER_05831,2023-09-26 17:17:00,Electricity Bill,Temporary Connection Bill,BSES,98710,103,14.55,507,Urban,98813,Expense,False,,17,Tuesday,2023-09-26,False,False,False,False,39
75a9ed3c-0017-4f77-ac5b-d1d8b6b31c8c,USER_04859,2023-09-26 19:03:00,Food Delivery,Masala Dosa,Domino's,96287,462,19.51,429,Urban,96749,Expense,False,,19,Tuesday,2023-09-26,False,False,False,True,39
5ccb93df-ce6c-4dc1-a231-660ec827774c,USER_03541,2023-09-26 19:52:00,Mobile Recharge,Postpaid Plan 599,Airtel,23515,304,94.13,855,Rural,23819,Expense,False,,19,Tuesday,2023-09-26,False,False,False,False,39
05666d35-72e9-4cc3-a3f4-236aff8a5fe5,USER_01689,2023-09-26 21:33:00,Rent Payment,PG Accommodation,NoBroker,59397,229,31.19,39,Suburban,59626,Expense,False,https://dummy-image-url.com/receipt1.jpg,21,Tuesday,2023-09-26,False,False,False,False,39
18c4e642-f302-42ce-a900-65a324a07262,USER_03649,2023-09-27 01:40:00,Loan Repayment,Business Loan Repayment,Bajaj Finserv,6954,41,28.46,743,Suburban,6995,Expense,False,,1,Wednesday,2023-09-27,False,False,True,False,39
ec428973-8e47-47e1-a65e-4562823f3123,USER_04935,2023-09-27 04:02:00,Internet Bill,Fiber 100Mbps Plan,Hathway,70261,220,79.99,120,Urban,70481,Expense,False,,4,Wednesday,2023-09-27,False,False,True,False,39
f679093d-6d89-4b1d-8681-a6739d477d2e,USER_04355,2023-09-27 04:08:00,Gaming Credits,Battle Pass,Minecraft,55614,169,59.71,366,Urban,55783,Expense,False,https://dummy-image-url.com/receipt2.jpg,4,Wednesday,2023-09-27,False,False,True,False,39
4185d3ba-2285-4336-859e-518124840b9f,USER_09968,2023-09-27 04:48:00,Streaming Service,Student Offer,ZEE5,68381,57,89.54,668,Suburban,68438,Expense,False,,4,Wednesday,2023-09-27,False,False,True,False,39
69343cf1-d65f-45a2-8fda-8d68f42150d5,USER_00885,2023-09-27 09:10:00,Internet Bill,4G Unlimited Plan,BSNL Broadband,9574,462,83.69,920,Suburban,10036,Expense,False,,9,Wednesday,2023-09-27,False,False,False,False,39
d4b22c0a-1012-40b1-9c61-9edea9a0e5a8,USER_01721,2023-09-27 09:54:00,Electricity Bill,Residential Bill,MSEDCL,39457,172,59.18,760,Urban,39629,Expense,False,https://dummy-image-url.com/receipt2.jpg,9,Wednesday,2023-09-27,False,False,False,False,39
9b346c37-5900-42ca-8638-b876eed13c82,USER_06455,2023-09-27 11:12:00,Education Fee,Python Programming Course,Coursera,54626,261,97.0,388,Suburban,54887,Expense,False,,11,Wednesday,2023-09-27,False,False,False,False,39
96ab2056-683e-4272-940c-3ade7a69ecbf,USER_09663,2023-09-27 12:50:00,Education Fee,IELTS Training,Unacademy,66657,150,78.79,5,Urban,66807,Expense,False,,12,Wednesday,2023-09-27,False,False,False,False,39
15a686e0-afaa-4e22-9d0c-c3203c610327,USER_05561,2023-09-27 15:40:00,Gaming Credits,500 Gems Pack,Minecraft,19396,143,7.31,499,Urban,19539,Expense,False,https://dummy-image-url.com/receipt2.jpg,15,Wednesday,2023-09-27,False,False,False,False,39
03d8354c-4bf1-4a46-90bb-b4b3cacb0f44,USER_00072,2023-09-27 15:42:00,Loan Repayment,Car Loan Installment,Bajaj Finserv,20554,130,79.56,198,Suburban,20684,Expense,True,https://dummy-image-url.com/receipt1.jpg,15,Wednesday,2023-09-27,False,False,False,False,39
18f62636-34b8-4728-a0e3-6421777da406,USER_08788,2023-09-27 17:40:00,Streaming Service,Family Subscription,Hotstar,33942,306,30.98,729,Urban,34248,Expense,False,https://dummy-image-url.com/receipt2.jpg,17,Wednesday,2023-09-27,False,False,False,False,39
59d19ebe-5e90-4bf1-9f08-401bb6013873,USER_06906,2023-09-27 18:54:00,Water Bill,Industrial Use,Hyderabad Water Board,40292,288,12.74,632,Suburban,40580,Expense,False,https://dummy-image-url.com/receipt1.jpg,18,Wednesday,2023-09-27,False,False,False,False,39
a610a33d-a029-450c-a090-42995ec93330,USER_09564,2023-09-27 21:20:00,Streaming Service,Family Subscription,ZEE5,19261,280,36.61,92,Suburban,19541,Expense,False,,21,Wednesday,2023-09-27,False,False,False,False,39
9a19e040-97c0-408f-a2cf-ceb8153ab7f4,USER_03773,2023-09-27 22:01:00,Education Fee,IELTS Training,Unacademy,18351,342,2.46,214,Urban,18693,Expense,False,,22,Wednesday,2023-09-27,False,False,True,False,39
15aabe7f-690d-4191-8397-cc0216388c2e,USER_05306,2023-09-27 22:49:00,Rent Payment,Commercial Space Rent,Housing.com,33586,353,61.27,760,Urban,33939,Expense,False,https://dummy-image-url.com/receipt2.jpg,22,Wednesday,2023-09-27,False,False,True,False,39
dcc5fca0-a189-427f-88d5-b78ae0285b6c,USER_09109,2023-09-27 23:45:00,Insurance Premium,Term Life Policy,ICICI Prudential,4339,449,96.63,851,Urban,4788,Expense,False,https://dummy-image-url.com/receipt1.jpg,23,Wednesday,2023-09-27,False,False,True,False,39
090588a3-7da0-47f0-a2f0-51c561cc7676,USER_00798,2023-09-28 06:22:00,Grocery Shopping,Basmati Rice,Grofers,8115,396,52.85,755,Urban,8511,Expense,False,https://dummy-image-url.com/receipt1.jpg,6,Thursday,2023-09-28,False,False,False,False,39
03bd6d9e-630c-4ce1-b252-e3c24b75c0aa,USER_08527,2023-09-28 07:35:00,Internet Bill,Student Special Plan,Hathway,36766,500,17.97,576,Suburban,37266,Expense,False,,7,Thursday,2023-09-28,False,False,False,False,39
8f20c782-1612-4782-806a-541454e3414c,USER_02212,2023-09-28 10:32:00,Food Delivery,Masala Dosa,Domino's,5880,56,32.69,214,Rural,5936,Expense,False,https://dummy-image-url.com/receipt1.jpg,10,Thursday,2023-09-28,False,False,False,True,39
1a5cdada-1f82-4df6-aa11-55e4ab93aa70,USER_09246,2023-09-28 10:57:00,Flight Booking,Bangalore to Kolkata,Cleartrip,15358,318,45.26,5,Urban,15676,Expense,False,,10,Thursday,2023-09-28,False,False,False,False,39
c961fc48-c9a7-4e2b-a3ad-54366eef4f6e,USER_01221,2023-09-28 13:48:00,Gift Card,Rs. 500 E-Gift Card,Pantaloons,75582,395,28.17,816,Urban,75977,Expense,False,,13,Thursday,2023-09-28,False,False,False,False,39
32e02607-25e5-4b9a-936d-28959d4391d3,USER_05801,2023-09-28 14:08:00,Gas Bill,Piped Natural Gas,Indraprastha Gas,55277,394,18.3,901,Urban,55671,Expense,False,https://dummy-image-url.com/receipt2.jpg,14,Thursday,2023-09-28,False,False,False,False,39
9664d413-bda2-4fb3-93b3-4fdf71b21db2,USER_03491,2023-09-28 14:28:00,Flight Booking,Chennai to Hyderabad,Yatra,89169,246,8.87,433,Urban,89415,Expense,False,,14,Thursday,2023-09-28,False,False,False,False,39
df8b2e25-91bf-46dc-b957-792c0263a108,USER_03052,2023-09-28 16:11:00,Bus Ticket,Sleeper Class,Paytm Bus,71910,240,35.48,109,Urban,72150,Expense,False,,16,Thursday,2023-09-28,False,False,False,True,39
c5b98481-0857-440f-91b9-f1f32ab5cf72,USER_08339,2023-09-28 19:49:00,Electricity Bill,Commercial Bill,CESC,45998,72,83.92,744,Suburban,46070,Expense,False,,19,Thursday,2023-09-28,False,False,False,False,39
b4b93c17-0a95-41cd-8a81-abd3bdc745ef,USER_09224,2023-09-28 19:51:00,Education Fee,Python Programming Course,Coursera,33921,409,43.58,291,Urban,34330,Expense,False,,19,Thursday,2023-09-28,False,False,False,False,39
f3003014-cc6a-4d53-810c-30652407626e,USER_04830,2023-09-29 00:51:00,Rent Payment,PG Accommodation,Housing.com,68599,416,56.4,571,Suburban,69015,Expense,False,https://dummy-image-url.com/receipt2.jpg,0,Friday,2023-09-29,False,False,True,False,39
2a2672b6-02e2-4cf2-9d61-4569e86dcd4f,USER_06813,2023-09-29 02:01:00,Taxi Fare,Airport Transfer,Meru,77940,193,68.68,442,Urban,78133,Expense,False,https://dummy-image-url.com/receipt2.jpg,2,Friday,2023-09-29,False,False,True,False,39
f6e2e4af-d86d-4d99-815c-dbac9dc2eeac,USER_05617,2023-09-29 03:22:00,Online Shopping,Smart LED TV,Nykaa,77390,359,25.01,501,Urban,77749,Expense,False,,3,Friday,2023-09-29,False,False,True,False,39
1cdaf2e6-9465-49c8-9b00-45324d346cb9,USER_09942,2023-09-29 05:13:00,Education Fee,Data Science Bootcamp,Udemy,6597,197,69.11,485,Urban,6794,Expense,False,https://dummy-image-url.com/receipt2.jpg,5,Friday,2023-09-29,False,False,False,False,39
10260896-3537-44ae-ae67-d0cb5bc16dc0,USER_00110,2023-09-29 08:53:00,Flight Booking,Delhi to Mumbai,MakeMyTrip,6670,10,2.49,709,Urban,6680,Expense,False,https://dummy-image-url.com/receipt1.jpg,8,Friday,2023-09-29,False,False,False,False,39
946a0634-989a-4c03-8438-932a16dd709a,USER_00949,2023-09-29 13:04:00,Movie Ticket,Dangal,Cinepolis,79514,329,69.04,410,Urban,79843,Expense,False,https://dummy-image-url.com/receipt2.jpg,13,Friday,2023-09-29,False,False,False,True,39
43bbc2e4-d39e-4117-9a6c-734526605169,USER_04528,2023-09-29 14:01:00,Internet Bill,Student Special Plan,Airtel Broadband,34977,324,56.88,498,Urban,35301,Expense,False,https://dummy-image-url.com/receipt1.jpg,14,Friday,2023-09-29,False,False,False,False,39
cc8f3f25-e5d4-4a64-8e4c-cfee5ea2a457,USER_09198,2023-09-29 15:55:00,Gas Bill,Commercial Gas Connection,Gujarat Gas,19332,1,52.79,559,Urban,19333,Expense,False,,15,Friday,2023-09-29,False,False,False,False,39
9ee6dff1-6cdd-4064-b47d-2067cbb47cdc,USER_00186,2023-09-30 05:34:00,Movie Ticket,3 Idiots,INOX,37266,418,24.52,248,Urban,37684,Expense,False,https://dummy-image-url.com/receipt1.jpg,5,Saturday,2023-09-30,False,True,False,True,39
08806e18-bdf8-4221-b9ba-c6ee6a38d2d5,USER_04075,2023-09-30 08:32:00,Movie Ticket,Baahubali 2,INOX,43335,200,29.71,300,Urban,43535,Expense,False,,8,Saturday,2023-09-30,False,True,False,True,39
6cd3b744-e132-4c26-b8d0-74a560c3a44c,USER_03981,2023-09-30 08:58:00,Gas Bill,Domestic LPG Cylinder,Indraprastha Gas,92182,443,35.93,0,Suburban,92625,Expense,False,,8,Saturday,2023-09-30,False,True,False,False,39
4324e6c1-224a-48e3-bcdc-cb3d980bbeb8,USER_07609,2023-09-30 09:01:00,Streaming Service,Standard Plan,Amazon Prime,71295,201,70.55,934,Urban,71496,Expense,False,,9,Saturday,2023-09-30,False,True,False,False,39
386fc9fe-6e74-4de1-b058-dd3b8216371e,USER_03786,2023-09-30 09:57:00,Online Shopping,Laptop Backpack,Flipkart,62210,314,34.04,287,Urban,62524,Expense,False,https://dummy-image-url.com/receipt2.jpg,9,Saturday,2023-09-30,False,True,False,False,39
a79c7be2-f4d6-485e-ac2a-ed0e7b130e64,USER_06408,2023-09-30 10:07:00,Electricity Bill,Temporary Connection Bill,BSES,38755,320,48.51,663,Suburban,39075,Expense,False,,10,Saturday,2023-09-30,False,True,False,False,39
db338fac-9282-4366-bdc4-35fe647e9273,USER_07228,2023-09-30 13:03:00,Online Shopping,Laptop Backpack,Flipkart,9892,439,2.11,537,Suburban,10331,Expense,False,https://dummy-image-url.com/receipt1.jpg,13,Saturday,2023-09-30,False,True,False,False,39
b0adc47d-75b7-4249-99d8-af2acabef9bd,USER_08379,2023-09-30 15:21:00,Loan Repayment,Education Loan EMI,SBI,87219,62,56.52,709,Urban,87281,Expense,False,,15,Saturday,2023-09-30,False,True,False,False,39
38c20138-acef-4e76-9b6b-537339b3278b,USER_09305,2023-09-30 17:30:00,Water Bill,Commercial Property,Delhi Jal Board,80753,308,27.51,882,Urban,81061,Expense,False,,17,Saturday,2023-09-30,False,True,False,False,39
f9151b01-8957-4989-af9d-e2140f4024b8,USER_08442,2023-09-30 18:02:00,Electricity Bill,Commercial Bill,Tata Power,58760,287,69.35,810,Suburban,59047,Expense,False,,18,Saturday,2023-09-30,False,True,False,False,39
4ea8ffbe-b932-44cd-9d5a-1b3fedd5490b,USER_06122,2023-09-30 22:16:00,Education Fee,IELTS Training,Coursera,98634,271,9.99,753,Suburban,98905,Expense,False,,22,Saturday,2023-09-30,False,True,True,False,39
79853bea-e3e3-44fe-b6fe-2ae421c4ab34,USER_07799,2023-09-30 22:23:00,Grocery Shopping,Refined Sunflower Oil,Flipkart Supermart,61676,354,64.57,469,Urban,62030,Expense,False,,22,Saturday,2023-09-30,False,True,True,False,39
c1446e99-d0bf-4a22-8e62-6ba7006f93d1,USER_08938,2023-09-30 23:37:00,Movie Ticket,Avengers: Endgame,SPI Cinemas,29222,153,89.83,364,Urban,29375,Expense,False,https://dummy-image-url.com/receipt2.jpg,23,Saturday,2023-09-30,False,True,True,True,39
8719b96a-6086-4f72-98bf-f6335914e076,USER_05364,2023-10-01 03:14:00,Taxi Fare,Rental Package,Meru,61664,400,82.45,620,Urban,62064,Expense,False,,3,Sunday,2023-10-01,False,True,True,False,39
283fa76a-1669-49de-ada2-f20ed5a49bac,USER_05442,2023-10-01 04:03:00,Gas Bill,Piped Natural Gas,Bharat Gas,86823,476,10.62,84,Urban,87299,Expense,False,,4,Sunday,2023-10-01,False,True,True,False,39
d44adb95-fb24-457f-ab01-73165d41f1e7,USER_03570,2023-10-01 04:05:00,Water Bill,Commercial Property,Mumbai Water,564,127,45.27,728,Rural,691,Expense,False,https://dummy-image-url.com/receipt2.jpg,4,Sunday,2023-10-01,False,True,True,False,39
df9109ec-2dbd-4272-8ced-0c6883517e39,USER_09443,2023-10-01 04:20:00,Bus Ticket,Volvo Multi-Axle,MakeMyTrip Bus,43483,118,4.57,975,Urban,43601,Expense,False,,4,Sunday,2023-10-01,False,True,True,True,39
6b9bca8a-fb30-4f56-9295-1934fda9273e,USER_02057,2023-10-01 06:13:00,Hotel Booking,Service Apartment,Fab Hotels,10067,331,12.6,60,Rural,10398,Expense,True,,6,Sunday,2023-10-01,False,True,False,False,39
5cb1ead0-ebaa-4681-8c55-3a51ad779a9e,USER_06549,2023-10-01 09:36:00,Electricity Bill,Residential Bill,Tata Power,12942,285,26.72,841,Suburban,13227,Expense,False,,9,Sunday,2023-10-01,False,True,False,False,39
7f7a98f3-2ae0-4f17-b412-1659b2dad3d4,USER_05295,2023-10-01 10:02:00,Insurance Premium,Travel Insurance,Max Life,12410,270,13.95,261,Urban,12680,Expense,False,,10,Sunday,2023-10-01,False,True,False,False,39
37b46e15-2407-4580-8132-817718344fd9,USER_08937,2023-10-01 11:57:00,Rent Payment,PG Accommodation,NoBroker,94802,22,95.56,780,Urban,94824,Expense,False,,11,Sunday,2023-10-01,False,True,False,False,39
7fd08e53-1f38-4b59-b129-258f349ce379,USER_06155,2023-10-01 12:04:00,Water Bill,Tanker Supply,Bangalore Water Supply,86533,407,3.06,952,Urban,86940,Expense,False,https://dummy-image-url.com/receipt2.jpg,12,Sunday,2023-10-01,False,True,False,False,39
28bf841b-9fdd-4c59-8d50-dc46d24a04f9,USER_05388,2023-10-01 12:16:00,Taxi Fare,Outstation Trip,Meru,28705,270,33.83,58,Rural,28975,Expense,False,,12,Sunday,2023-10-01,False,True,False,False,39
00bed498-bcfc-48d0-b751-d931892ddf7f,USER_00559,2023-10-01 13:47:00,Water Bill,Industrial Use,Delhi Jal Board,41808,431,69.21,448,Urban,42239,Expense,True,https://dummy-image-url.com/receipt2.jpg,13,Sunday,2023-10-01,False,True,False,False,39
97cbcd6d-e299-423d-a4fb-facff03d3a13,USER_02734,2023-10-01 14:52:00,Rent Payment,Commercial Space Rent,OYO Life,76759,468,97.31,867,Rural,77227,Expense,False,,14,Sunday,2023-10-01,False,True,False,False,39
459dc85f-c2db-4190-85d6-61cb29de930d,USER_06487,2023-10-01 15:41:00,Loan Repayment,Home Loan EMI,SBI,18887,81,6.2,524,Urban,18968,Expense,False,https://dummy-image-url.com/receipt2.jpg,15,Sunday,2023-10-01,False,True,False,False,39
34006adb-df04-4d2d-801e-8babdc3955f3,USER_09056,2023-10-01 16:38:00,Movie Ticket,3 Idiots,Cinepolis,40925,152,17.71,131,Urban,41077,Expense,False,https://dummy-image-url.com/receipt1.jpg,16,Sunday,2023-10-01,False,True,False,True,39
79b4b63b-a646-4b0f-8e66-e62eecde34d1,USER_08844,2023-10-01 18:51:00,Movie Ticket,Baahubali 2,Carnival Cinemas,43046,146,57.7,797,Suburban,43192,Expense,False,,18,Sunday,2023-10-01,False,True,False,True,39
cdab221e-138c-4816-881f-337ac2518ff0,USER_09229,2023-10-01 18:59:00,Streaming Service,Student Offer,ZEE5,26306,97,82.61,670,Urban,26403,Expense,False,,18,Sunday,2023-10-01,False,True,False,False,39
22fe2a2f-b89e-4733-a8fe-630c1768123d,USER_01822,2023-10-01 20:24:00,Insurance Premium,Term Life Policy,Max Life,13660,200,94.8,134,Suburban,13860,Expense,False,https://dummy-image-url.com/receipt2.jpg,20,Sunday,2023-10-01,False,True,False,False,39
727ca52d-d713-4e56-83b7-9675b463ed09,USER_00355,2023-10-01 20:42:00,Mobile Recharge,Family Plan 999,Jio,65736,476,50.44,325,Urban,66212,Expense,False,,20,Sunday,2023-10-01,False,True,False,False,39
b370d10e-5892-4e45-8946-3291078491ba,USER_03561,2023-10-01 20:42:00,Gaming Credits,Battle Pass,PUBG Mobile,52726,363,13.22,843,Suburban,53089,Expense,False,https://dummy-image-url.com/receipt2.jpg,20,Sunday,2023-10-01,False,True,False,False,39
